FID,Id,Distance,TransectID,FRBWidth,Cover,Height,LU
6448,10,100,158,150.000000000000000,1.000000000000000,15.845368640300000,40
6449,11,110,158,150.000000000000000,1.000000000000000,16.436579801600001,40
6450,12,120,158,150.000000000000000,1.000000000000000,15.598603682100000,40
6451,13,130,158,150.000000000000000,1.000000000000000,15.822374979699999,40
6452,14,140,158,150.000000000000000,1.000000000000000,12.387256660800000,40
6453,15,150,158,150.000000000000000,0.420000000000000,6.360352652410000,40
6454,16,160,158,150.000000000000000,0.080000000000000,1.982130050660000,40
6455,17,170,158,150.000000000000000,0.000000000000000,0.000000000000000,40
6456,18,180,158,150.000000000000000,0.000000000000000,0.000000000000000,40
6457,19,190,158,150.000000000000000,0.010000000000000,0.000000000000000,40
6458,20,200,158,150.000000000000000,0.009803921568630,0.793838500977000,40
6459,1,10,-158,200.000000000000000,1.000000000000000,12.869769861200000,10
6460,2,20,-158,200.000000000000000,1.000000000000000,17.682026367199999,10
6461,3,30,-158,200.000000000000000,1.000000000000000,22.021833190900001,10
6462,4,40,-158,200.000000000000000,1.000000000000000,23.754348909000001,10
6463,5,50,-158,200.000000000000000,1.000000000000000,25.809460808200001,10
6464,6,60,-158,200.000000000000000,1.000000000000000,22.169936819200000,10
6465,7,70,-158,200.000000000000000,1.000000000000000,19.747709087299999,10
6466,8,80,-158,200.000000000000000,0.960000000000000,14.615227063500001,10
6467,9,90,-158,200.000000000000000,0.979797979798000,8.732014449599999,10
6468,10,100,-158,200.000000000000000,0.764705882353000,4.267003181650000,10
6469,11,110,-158,200.000000000000000,0.948979591837000,7.038599157850000,10
6470,12,120,-158,200.000000000000000,0.670000000000000,5.562316439050000,10
6471,13,130,-158,200.000000000000000,0.861386138614000,10.841106020200000,10
6472,14,140,-158,200.000000000000000,1.000000000000000,19.791499546600001,20
6473,15,150,-158,200.000000000000000,1.000000000000000,17.486535402800001,20
6474,16,160,-158,200.000000000000000,1.000000000000000,21.163758697500000,20
6475,17,170,-158,200.000000000000000,1.000000000000000,22.075503082299999,20
6476,18,180,-158,200.000000000000000,1.000000000000000,23.218366546599999,20
6477,19,190,-158,200.000000000000000,1.000000000000000,23.091958980699999,20
6478,20,200,-158,200.000000000000000,1.000000000000000,17.922224102600001,20
6479,1,10,159,200.000000000000000,1.000000000000000,6.998935089110000,40
6480,2,20,159,200.000000000000000,1.000000000000000,13.739813668400000,40
6481,3,30,159,200.000000000000000,1.000000000000000,19.042851765999998,40
6482,4,40,159,200.000000000000000,1.000000000000000,21.128230133100001,40
6483,5,50,159,200.000000000000000,1.000000000000000,12.896196899400000,40
6484,6,60,159,200.000000000000000,1.000000000000000,14.004133590500000,40
6485,7,70,159,200.000000000000000,1.000000000000000,13.178111837399999,40
6486,8,80,159,200.000000000000000,1.000000000000000,15.114699713100000,40
6487,9,90,159,200.000000000000000,1.000000000000000,13.389293189200000,40
6488,10,100,159,200.000000000000000,1.000000000000000,12.944310103299999,40
6489,11,110,159,200.000000000000000,1.000000000000000,13.537755946900001,40
6490,12,120,159,200.000000000000000,1.000000000000000,14.723748031900000,40
6491,13,130,159,200.000000000000000,1.000000000000000,12.728531631799999,40
6492,14,140,159,200.000000000000000,1.000000000000000,10.793977217200000,40
6493,15,150,159,200.000000000000000,1.000000000000000,16.442441381599998,40
6494,16,160,159,200.000000000000000,1.000000000000000,17.512198000500000,40
6495,17,170,159,200.000000000000000,1.000000000000000,18.343798065200001,40
6496,18,180,159,200.000000000000000,1.000000000000000,15.178498062399999,40
6497,19,190,159,200.000000000000000,1.000000000000000,14.495518376300000,40
6498,20,200,159,200.000000000000000,1.000000000000000,17.929270172100001,40
6499,1,10,-159,140.000000000000000,1.000000000000000,12.879994560700000,40
6500,2,20,-159,140.000000000000000,1.000000000000000,14.687998252300000,40
6501,3,30,-159,140.000000000000000,1.000000000000000,19.665576897000001,40
6502,4,40,-159,140.000000000000000,1.000000000000000,23.576606140100001,40
6503,5,50,-159,140.000000000000000,1.000000000000000,26.185478057899999,40
6504,6,60,-159,140.000000000000000,1.000000000000000,22.969370215800001,40
6505,7,70,-159,140.000000000000000,1.000000000000000,20.398312501200000,40
6506,8,80,-159,140.000000000000000,1.000000000000000,17.291461983100000,40
6507,9,90,-159,140.000000000000000,1.000000000000000,20.661882306100001,40
6508,10,100,-159,140.000000000000000,1.000000000000000,23.014193448200000,40
6509,11,110,-159,140.000000000000000,1.000000000000000,21.121729583699999,40
6510,12,120,-159,140.000000000000000,1.000000000000000,15.577748718300001,20
6511,13,130,-159,140.000000000000000,1.000000000000000,15.640561720899999,20
6512,14,140,-159,140.000000000000000,0.941747572816000,8.545073676360000,20
6513,15,150,-159,140.000000000000000,0.161616161616000,1.599157333370000,20
6514,16,160,-159,140.000000000000000,0.000000000000000,0.000000000000000,20
6515,17,170,-159,140.000000000000000,0.000000000000000,0.000000000000000,40
6516,18,180,-159,140.000000000000000,0.000000000000000,0.000000000000000,40
6517,19,190,-159,140.000000000000000,0.000000000000000,0.000000000000000,40
6518,20,200,-159,140.000000000000000,0.000000000000000,0.000000000000000,40
6519,1,10,160,200.000000000000000,1.000000000000000,15.116891150400001,40
6520,2,20,160,200.000000000000000,1.000000000000000,15.551911004700001,40
6521,3,30,160,200.000000000000000,1.000000000000000,14.024338826099999,40
6522,4,40,160,200.000000000000000,1.000000000000000,13.352933633199999,40
6523,5,50,160,200.000000000000000,1.000000000000000,13.542843780500000,40
6524,6,60,160,200.000000000000000,1.000000000000000,11.936435465900001,40
6525,7,70,160,200.000000000000000,1.000000000000000,14.426791599800000,40
6526,8,80,160,200.000000000000000,1.000000000000000,12.094352495600001,40
6527,9,90,160,200.000000000000000,1.000000000000000,12.849205780000000,40
6528,10,100,160,200.000000000000000,1.000000000000000,14.607877588999999,40
6529,11,110,160,200.000000000000000,1.000000000000000,14.425372009300000,40
6530,12,120,160,200.000000000000000,1.000000000000000,16.979798288100000,40
6531,13,130,160,200.000000000000000,1.000000000000000,17.637392578099998,40
6532,14,140,160,200.000000000000000,1.000000000000000,14.673743734600000,40
6533,15,150,160,200.000000000000000,1.000000000000000,16.507575091200000,40
6534,16,160,160,200.000000000000000,1.000000000000000,16.010537719700000,40
6535,17,170,160,200.000000000000000,1.000000000000000,16.501275698299999,40
6536,18,180,160,200.000000000000000,1.000000000000000,15.604988098100000,0
6537,19,190,160,200.000000000000000,1.000000000000000,15.998333018300000,40
6538,20,200,160,200.000000000000000,1.000000000000000,16.485135522200000,40
6539,1,10,-160,140.000000000000000,1.000000000000000,11.910378504300001,40
6540,2,20,-160,140.000000000000000,1.000000000000000,18.748917715899999,40
6541,3,30,-160,140.000000000000000,1.000000000000000,22.616775970500001,40
6542,4,40,-160,140.000000000000000,1.000000000000000,24.715257449999999,40
6543,5,50,-160,140.000000000000000,1.000000000000000,23.078724730200001,40
6544,6,60,-160,140.000000000000000,1.000000000000000,25.061615896700001,40
6545,7,70,-160,140.000000000000000,1.000000000000000,18.119930305099999,40
6546,8,80,-160,140.000000000000000,1.000000000000000,14.840856722100000,40
6547,9,90,-160,140.000000000000000,1.000000000000000,13.489023792499999,40
6548,10,100,-160,140.000000000000000,1.000000000000000,14.200737762499999,40
6549,11,110,-160,140.000000000000000,1.000000000000000,19.763664245600001,40
6550,12,120,-160,140.000000000000000,1.000000000000000,21.087191712599999,20
6551,13,130,-160,140.000000000000000,0.930000000000000,13.137196858699999,20
6552,14,140,-160,140.000000000000000,0.574257425743000,8.155404189540001,20
6553,15,150,-160,140.000000000000000,0.058823529411800,0.844533284505000,20
6554,16,160,-160,140.000000000000000,0.112244897959000,1.884597778320000,20
6555,17,170,-160,140.000000000000000,0.090000000000000,2.554660373260000,20
6556,18,180,-160,140.000000000000000,0.030612244898000,2.474914550780000,20
6557,19,190,-160,140.000000000000000,0.010000000000000,2.849380493160000,20
6558,20,200,-160,140.000000000000000,0.089108910891100,2.839806450740000,20
6559,1,10,161,170.000000000000000,1.000000000000000,11.856930421100000,40
6560,2,20,161,170.000000000000000,1.000000000000000,15.606343231200000,40
6561,3,30,161,170.000000000000000,1.000000000000000,18.697779589400000,40
6562,4,40,161,170.000000000000000,1.000000000000000,15.983997537600001,40
6563,5,50,161,170.000000000000000,1.000000000000000,14.031753540000000,40
6564,6,60,161,170.000000000000000,1.000000000000000,13.537945889000000,40
6565,7,70,161,170.000000000000000,1.000000000000000,13.978964928400000,40
6566,8,80,161,170.000000000000000,1.000000000000000,13.165534587800000,40
6567,9,90,161,170.000000000000000,1.000000000000000,13.606556549100000,40
6568,10,100,161,170.000000000000000,1.000000000000000,14.633474295499999,40
6569,11,110,161,170.000000000000000,1.000000000000000,14.870155334500000,40
6570,12,120,161,170.000000000000000,1.000000000000000,15.768725585900000,40
6571,13,130,161,170.000000000000000,1.000000000000000,16.389978485099999,40
6572,14,140,161,170.000000000000000,1.000000000000000,16.786547393799999,40
6573,15,150,161,170.000000000000000,1.000000000000000,15.712667786200001,40
6574,16,160,161,170.000000000000000,1.000000000000000,12.392346801800000,40
6575,17,170,161,170.000000000000000,0.322033898305000,2.680322747480000,40
6576,18,180,161,170.000000000000000,0.000000000000000,0.000000000000000,40
6577,19,190,161,170.000000000000000,0.653465346535000,9.312861124670000,40
6578,20,200,161,170.000000000000000,0.540000000000000,8.293835110130001,40
6579,1,10,-161,170.000000000000000,1.000000000000000,12.044664941700001,40
6580,2,20,-161,170.000000000000000,1.000000000000000,20.345411050199999,40
6581,3,30,-161,170.000000000000000,1.000000000000000,17.302956609399999,40
6582,4,40,-161,170.000000000000000,1.000000000000000,14.807197797400001,20
6583,5,50,-161,170.000000000000000,0.700000000000000,6.092428806850000,20
6584,6,60,-161,170.000000000000000,0.430000000000000,5.988186148710000,20
6585,7,70,-161,170.000000000000000,0.545454545455000,6.131182917840000,20
6586,8,80,-161,170.000000000000000,0.900000000000000,8.777784220379999,20
6587,9,90,-161,170.000000000000000,0.980198019802000,10.650285817200000,20
6588,10,100,-161,170.000000000000000,1.000000000000000,10.823701800700000,20
6589,11,110,-161,170.000000000000000,1.000000000000000,16.331546783400000,20
6590,12,120,-161,170.000000000000000,1.000000000000000,13.775065307600000,20
6591,13,130,-161,170.000000000000000,1.000000000000000,10.977057562900001,20
6592,14,140,-161,170.000000000000000,1.000000000000000,13.886737181399999,20
6593,15,150,-161,170.000000000000000,0.797979797980000,7.442069717600000,20
6594,16,160,-161,170.000000000000000,0.870000000000000,9.498964507000000,20
6595,17,170,-161,170.000000000000000,0.683168316832000,6.265678516330000,20
6596,18,180,-161,170.000000000000000,0.128712871287000,4.069254948540000,20
6597,19,190,-161,170.000000000000000,0.010204081632700,0.021911621093800,40
6598,20,200,-161,170.000000000000000,0.500000000000000,2.492043151860000,40
6599,1,10,162,160.000000000000000,1.000000000000000,5.140156382140000,40
6600,2,20,162,160.000000000000000,1.000000000000000,11.360459884799999,40
6601,3,30,162,160.000000000000000,1.000000000000000,12.870745314800001,40
6602,4,40,162,160.000000000000000,1.000000000000000,12.923660750200000,40
6603,5,50,162,160.000000000000000,1.000000000000000,14.711303559899999,40
6604,6,60,162,160.000000000000000,1.000000000000000,13.584306539900000,40
6605,7,70,162,160.000000000000000,1.000000000000000,12.387691974599999,40
6606,8,80,162,160.000000000000000,0.529411764706000,3.978788305210000,40
6607,9,90,162,160.000000000000000,0.906250000000000,6.807061030950000,40
6608,10,100,162,160.000000000000000,1.000000000000000,3.886229996830000,40
6609,11,110,162,160.000000000000000,1.000000000000000,7.094088714900000,40
6610,12,120,162,160.000000000000000,1.000000000000000,7.363544582090000,40
6611,13,130,162,160.000000000000000,0.980000000000000,9.327094564630000,40
6612,14,140,162,160.000000000000000,1.000000000000000,9.008326783470000,40
6613,15,150,162,160.000000000000000,0.505154639175000,4.314874454420000,40
6614,16,160,162,160.000000000000000,0.346534653465000,4.258229718890000,40
6615,17,170,162,160.000000000000000,0.269662921348000,2.447022755940000,40
6616,18,180,162,160.000000000000000,0.473684210526000,2.144044664170000,40
6617,19,190,162,160.000000000000000,0.000000000000000,0.000000000000000,40
6618,20,200,162,160.000000000000000,0.701030927835000,7.312562381520000,40
6619,1,10,-162,30.000000000000000,0.792079207921000,8.532476425170000,40
6620,2,20,-162,30.000000000000000,0.639175257732000,12.653761832900001,40
6621,3,30,-162,30.000000000000000,0.804123711340000,7.491576365940000,40
6622,4,40,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6623,5,50,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6624,6,60,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6625,7,70,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6626,8,80,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6627,9,90,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6628,10,100,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6629,11,110,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6630,12,120,-162,30.000000000000000,0.068627450980400,3.763022286550000,20
6631,13,130,-162,30.000000000000000,0.177083333333000,2.389918607820000,20
6632,14,140,-162,30.000000000000000,0.350515463918000,3.777581607590000,20
6633,15,150,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6634,16,160,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6635,17,170,-162,30.000000000000000,0.000000000000000,0.000000000000000,20
6636,18,180,-162,30.000000000000000,0.019230769230800,0.226531982422000,20
6637,19,190,-162,30.000000000000000,0.892156862745000,4.013922387430000,20
6638,20,200,-162,30.000000000000000,0.039603960396000,0.634956359863000,20
6639,1,10,163,80.000000000000000,0.990000000000000,8.807369501900000,40
6640,2,20,163,80.000000000000000,1.000000000000000,10.009575042700000,40
6641,3,30,163,80.000000000000000,1.000000000000000,15.147902055199999,40
6642,4,40,163,80.000000000000000,1.000000000000000,9.784801483150000,40
6643,5,50,163,80.000000000000000,1.000000000000000,6.388729248050000,40
6644,6,60,163,80.000000000000000,0.610000000000000,3.524820046350000,40
6645,7,70,163,80.000000000000000,0.950000000000000,7.308590537620000,40
6646,8,80,163,80.000000000000000,0.514851485149000,10.969129122200000,10
6647,9,90,163,80.000000000000000,0.198019801980000,3.822907257080000,10
6648,10,100,163,80.000000000000000,0.650000000000000,7.086205585190000,10
6649,11,110,163,80.000000000000000,0.510000000000000,7.457664938530000,10
6650,12,120,163,80.000000000000000,0.821782178218000,8.376510987800000,10
6651,13,130,163,80.000000000000000,0.710000000000000,7.467247761470000,10
6652,14,140,163,80.000000000000000,0.020202020202000,0.021560668945300,10
6653,15,150,163,80.000000000000000,0.230000000000000,3.167082413380000,10
6654,16,160,163,80.000000000000000,0.320000000000000,2.702398777010000,10
6655,17,170,163,80.000000000000000,0.190000000000000,3.758264642010000,10
6656,18,180,163,80.000000000000000,0.841584158416000,6.330858297910000,40
6657,19,190,163,80.000000000000000,1.000000000000000,8.271763040560000,40
6658,20,200,163,80.000000000000000,1.000000000000000,13.712295227100000,40
6659,21,210,163,80.000000000000000,1.000000000000000,13.571282653800001,40
6660,1,10,-163,40.000000000000000,0.919191919192000,7.147420862220000,40
6661,2,20,-163,40.000000000000000,1.000000000000000,17.331373901399999,40
6662,3,30,-163,40.000000000000000,1.000000000000000,14.795532981899999,40
6663,4,40,-163,40.000000000000000,0.610000000000000,6.942312271870000,20
6664,5,50,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6665,6,60,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6666,7,70,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6667,8,80,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6668,9,90,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6669,10,100,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6670,11,110,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6671,12,120,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6672,13,130,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6673,14,140,-163,40.000000000000000,0.020000000000000,0.254493713379000,20
6674,15,150,-163,40.000000000000000,0.970000000000000,10.467062409400000,20
6675,16,160,-163,40.000000000000000,1.000000000000000,11.280710393700000,20
6676,17,170,-163,40.000000000000000,0.810000000000000,5.948310569480000,20
6677,18,180,-163,40.000000000000000,0.050000000000000,1.731472778320000,20
6678,19,190,-163,40.000000000000000,0.000000000000000,0.000000000000000,20
6679,20,200,-163,40.000000000000000,0.500000000000000,2.202340518730000,20
6680,21,210,-163,40.000000000000000,1.000000000000000,13.140050252300000,20
6681,1,10,164,190.000000000000000,1.000000000000000,7.581782879220000,40
6682,2,20,164,190.000000000000000,1.000000000000000,9.994347397160000,40
6683,3,30,164,190.000000000000000,1.000000000000000,7.861152343750000,40
6684,4,40,164,190.000000000000000,1.000000000000000,6.549492864330000,40
6685,5,50,164,190.000000000000000,1.000000000000000,11.275832974200000,40
6686,6,60,164,190.000000000000000,1.000000000000000,12.453601043999999,40
6687,7,70,164,190.000000000000000,1.000000000000000,11.777269722200000,40
6688,8,80,164,190.000000000000000,1.000000000000000,8.355265249120000,40
6689,9,90,164,190.000000000000000,1.000000000000000,10.824669195700000,40
6690,10,100,164,190.000000000000000,1.000000000000000,12.675619964599999,40
6691,11,110,164,190.000000000000000,1.000000000000000,14.066584577500000,40
6692,12,120,164,190.000000000000000,1.000000000000000,10.735606841999999,40
6693,13,130,164,190.000000000000000,1.000000000000000,14.217403298600001,40
6694,14,140,164,190.000000000000000,1.000000000000000,12.532560140799999,40
6695,15,150,164,190.000000000000000,1.000000000000000,10.265745106300001,40
6696,16,160,164,190.000000000000000,1.000000000000000,13.442954705700000,40
6697,17,170,164,190.000000000000000,1.000000000000000,14.883123840900000,40
6698,18,180,164,190.000000000000000,0.990000000000000,9.379069935190000,20
6699,19,190,164,190.000000000000000,0.386138613861000,3.140614827470000,20
6700,20,200,164,190.000000000000000,0.170000000000000,4.115459666530000,20
6701,21,210,164,190.000000000000000,0.000000000000000,0.000000000000000,20
6702,1,10,-164,10.000000000000000,1.000000000000000,11.602808584100000,20
6703,2,20,-164,10.000000000000000,0.232323232323000,4.858874777090000,20
6704,3,30,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6705,4,40,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6706,5,50,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6707,6,60,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6708,7,70,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6709,8,80,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6710,9,90,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6711,10,100,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6712,11,110,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6713,12,120,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6714,13,130,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6715,14,140,-164,10.000000000000000,0.924242424242000,8.281242245530001,20
6716,15,150,-164,10.000000000000000,1.000000000000000,10.665800038000000,20
6717,16,160,-164,10.000000000000000,1.000000000000000,6.683321413790000,20
6718,17,170,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6719,18,180,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6720,19,190,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6721,20,200,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6722,21,210,-164,10.000000000000000,0.000000000000000,0.000000000000000,20
6723,1,10,165,200.000000000000000,1.000000000000000,9.675747495710001,40
6724,2,20,165,200.000000000000000,1.000000000000000,11.263927267100000,40
6725,3,30,165,200.000000000000000,1.000000000000000,9.838588299140000,40
6726,4,40,165,200.000000000000000,1.000000000000000,13.386925506600001,40
6727,5,50,165,200.000000000000000,0.820000000000000,7.339371844040000,40
6728,6,60,165,200.000000000000000,0.980000000000000,7.762270869040000,40
6729,7,70,165,200.000000000000000,1.000000000000000,13.173685455299999,40
6730,8,80,165,200.000000000000000,1.000000000000000,14.041833343500000,40
6731,9,90,165,200.000000000000000,1.000000000000000,13.610312805200000,40
6732,10,100,165,200.000000000000000,1.000000000000000,13.000509948700000,40
6733,11,110,165,200.000000000000000,1.000000000000000,9.686875000000001,40
6734,12,120,165,200.000000000000000,1.000000000000000,8.082631479400000,40
6735,13,130,165,200.000000000000000,1.000000000000000,9.051539306640001,40
6736,14,140,165,200.000000000000000,1.000000000000000,7.180631103520000,40
6737,15,150,165,200.000000000000000,1.000000000000000,7.566734924320000,40
6738,16,160,165,200.000000000000000,1.000000000000000,9.900787200930001,40
6739,17,170,165,200.000000000000000,1.000000000000000,8.896539001460001,40
6740,18,180,165,200.000000000000000,1.000000000000000,7.240040588380000,40
6741,19,190,165,200.000000000000000,1.000000000000000,6.349915466310000,40
6742,20,200,165,200.000000000000000,0.610000000000000,5.742226772620000,20
6743,21,210,165,200.000000000000000,0.595959595960000,4.377216145140000,20
6744,1,10,-165,90.000000000000000,1.000000000000000,16.160355671800001,40
6745,2,20,-165,90.000000000000000,1.000000000000000,13.922215471399999,40
6746,3,30,-165,90.000000000000000,0.475247524752000,4.618153889970000,40
6747,4,40,-165,90.000000000000000,0.810000000000000,10.308700561500000,20
6748,5,50,-165,90.000000000000000,1.000000000000000,14.697468566900000,20
6749,6,60,-165,90.000000000000000,1.000000000000000,12.127232055700000,20
6750,7,70,-165,90.000000000000000,1.000000000000000,13.683309535799999,20
6751,8,80,-165,90.000000000000000,0.990099009901000,9.402552032470000,20
6752,9,90,-165,90.000000000000000,0.878787878788000,6.673457529350000,20
6753,10,100,-165,90.000000000000000,0.110000000000000,2.037195379080000,20
6754,11,110,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6755,12,120,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6756,13,130,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6757,14,140,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6758,15,150,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6759,16,160,-165,90.000000000000000,0.000000000000000,0.000000000000000,20
6760,17,170,-165,90.000000000000000,0.000000000000000,0.000000000000000,40
6761,18,180,-165,90.000000000000000,0.000000000000000,0.000000000000000,40
6762,19,190,-165,90.000000000000000,0.000000000000000,0.000000000000000,40
6763,20,200,-165,90.000000000000000,0.772277227723000,8.191034952800001,40
6764,21,210,-165,90.000000000000000,1.000000000000000,12.987859706700000,40
6765,1,10,166,80.000000000000000,1.000000000000000,9.355524139400000,10
6766,2,20,166,80.000000000000000,1.000000000000000,8.958127746580001,10
6767,3,30,166,80.000000000000000,1.000000000000000,14.443484920100000,10
6768,4,40,166,80.000000000000000,1.000000000000000,10.332687226899999,10
6769,5,50,166,80.000000000000000,0.918367346939000,9.517722066239999,10
6770,6,60,166,80.000000000000000,0.555555555556000,7.447271451080000,10
6771,7,70,166,80.000000000000000,1.000000000000000,10.190305350999999,10
6772,8,80,166,80.000000000000000,0.683168316832000,6.061086903450000,20
6773,9,90,166,80.000000000000000,0.010000000000000,0.000000000000000,10
6774,10,100,166,80.000000000000000,0.110000000000000,2.574990012430000,10
6775,11,110,166,80.000000000000000,0.232323232323000,4.221926481830000,10
6776,12,120,166,80.000000000000000,0.020000000000000,0.000144958496094,10
6777,13,130,166,80.000000000000000,0.000000000000000,0.000000000000000,10
6778,14,140,166,80.000000000000000,0.000000000000000,0.000000000000000,10
6779,15,150,166,80.000000000000000,0.000000000000000,0.000000000000000,10
6780,16,160,166,80.000000000000000,0.000000000000000,0.000000000000000,10
6781,17,170,166,80.000000000000000,0.000000000000000,0.000000000000000,20
6782,18,180,166,80.000000000000000,0.000000000000000,0.000000000000000,20
6783,19,190,166,80.000000000000000,0.000000000000000,0.000000000000000,20
6784,20,200,166,80.000000000000000,0.000000000000000,0.000000000000000,20
6785,21,210,166,80.000000000000000,0.000000000000000,0.000000000000000,20
6786,1,10,-166,60.000000000000000,1.000000000000000,20.206595001200000,10
6787,2,20,-166,60.000000000000000,1.000000000000000,16.726976044299999,40
6788,3,30,-166,60.000000000000000,1.000000000000000,16.196896845800001,40
6789,4,40,-166,60.000000000000000,1.000000000000000,18.508708689500001,40
6790,5,50,-166,60.000000000000000,1.000000000000000,14.492345886200001,40
6791,6,60,-166,60.000000000000000,0.440000000000000,6.357371590350000,40
6792,7,70,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6793,8,80,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6794,9,90,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6795,10,100,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6796,11,110,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6797,12,120,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6798,13,130,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6799,14,140,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6800,15,150,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6801,16,160,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6802,17,170,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6803,18,180,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6804,19,190,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6805,20,200,-166,60.000000000000000,0.000000000000000,0.000000000000000,20
6806,21,210,-166,60.000000000000000,0.130000000000000,3.952274029070000,20
6807,1,10,167,40.000000000000000,1.000000000000000,23.451737356700001,10
6808,2,20,167,40.000000000000000,1.000000000000000,19.233669433599999,10
6809,3,30,167,40.000000000000000,1.000000000000000,23.687684020999999,40
6810,4,40,167,40.000000000000000,1.000000000000000,17.334425659200001,40
6811,5,50,167,40.000000000000000,0.188118811881000,4.271460282180000,40
6812,6,60,167,40.000000000000000,0.000000000000000,0.000000000000000,40
6813,7,70,167,40.000000000000000,0.597701149425000,6.757662846490000,20
6814,8,80,167,40.000000000000000,1.000000000000000,14.766261042400000,20
6815,9,90,167,40.000000000000000,1.000000000000000,15.258717854800000,20
6816,10,100,167,40.000000000000000,1.000000000000000,15.047981185099999,20
6817,11,110,167,40.000000000000000,1.000000000000000,14.088756522700001,20
6818,12,120,167,40.000000000000000,1.000000000000000,15.568030862200001,20
6819,13,130,167,40.000000000000000,1.000000000000000,17.354370435100002,20
6820,14,140,167,40.000000000000000,1.000000000000000,16.611965179399999,20
6821,15,150,167,40.000000000000000,1.000000000000000,15.254629018399999,40
6822,16,160,167,40.000000000000000,1.000000000000000,12.052697663300000,40
6823,17,170,167,40.000000000000000,1.000000000000000,11.671680450400000,40
6824,18,180,167,40.000000000000000,0.292929292929000,3.757058505350000,40
6825,19,190,167,40.000000000000000,0.000000000000000,0.000000000000000,40
6826,20,200,167,40.000000000000000,0.000000000000000,0.000000000000000,20
6827,1,10,-167,50.000000000000000,1.000000000000000,12.591914564100000,10
6828,2,20,-167,50.000000000000000,1.000000000000000,14.304925167200000,10
6829,3,30,-167,50.000000000000000,1.000000000000000,17.756546020500000,10
6830,4,40,-167,50.000000000000000,1.000000000000000,13.732287166100001,20
6831,5,50,-167,50.000000000000000,0.455445544554000,8.875116099480000,20
6832,6,60,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6833,7,70,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6834,8,80,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6835,9,90,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6836,10,100,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6837,11,110,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6838,12,120,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6839,13,130,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
6840,14,140,-167,50.000000000000000,0.000000000000000,0.000000000000000,20
