"","Id","Distance","TransectID","FRBWidth.Lidar","Cover","Height","LU","FRBWidth.State"
"7074",14,140,-177,200,1,15.5429032898,40,200
"7075",15,150,-177,200,1,14.8474845886,40,200
"7076",16,160,-177,200,1,12.1974864921,40,200
"7077",17,170,-177,200,1,13.1221064758,40,200
"7078",18,180,-177,200,1,14.0584457397,40,200
"7079",19,190,-177,200,1,11.5815002441,40,200
"7080",20,200,-177,200,0.88,6.31895758889,40,200
"7081",1,10,178,40,1,13.7229251472,40,50
"7082",2,20,178,40,1,10.2207294946,40,50
"7083",3,30,178,40,1,8.19659331351,40,50
"7084",4,40,178,40,0.969696969697,5.98141495387,40,50
"7085",5,50,178,40,0.0490196078431,2.24964599609,40,50
"7086",6,60,178,40,0,0,20,50
"7087",7,70,178,40,0,0,20,50
"7088",8,80,178,40,0,0,20,50
"7089",9,90,178,40,0,0,20,50
"7090",10,100,178,40,0,0,20,50
"7091",11,110,178,40,0,0,20,50
"7092",12,120,178,40,0,0,20,50
"7093",13,130,178,40,0,0,20,50
"7094",14,140,178,40,0,0,20,50
"7095",15,150,178,40,0,0,20,50
"7096",16,160,178,40,0,0,20,50
"7097",17,170,178,40,0,0,20,50
"7098",18,180,178,40,0.049504950495,0.269445800781,20,50
"7099",19,190,178,40,0.313131313131,3.81219088647,20,50
"7100",20,200,178,40,0.020202020202,0.232917785645,20,50
"7101",1,10,-178,200,1,16.3949224299,40,200
"7102",2,20,-178,200,1,15.7140181615,40,200
"7103",3,30,-178,200,1,17.3845287205,40,200
"7104",4,40,-178,200,1,18.9052164097,40,200
"7105",5,50,-178,200,1,18.2525857779,40,200
"7106",6,60,-178,200,1,14.0310684676,40,200
"7107",7,70,-178,200,1,16.8142955017,40,200
"7108",8,80,-178,200,1,12.3156156077,40,200
"7109",9,90,-178,200,1,13.7156118806,40,200
"7110",10,100,-178,200,1,12.3134093332,40,200
"7111",11,110,-178,200,1,12.1622287526,40,200
"7112",12,120,-178,200,1,13.2877162658,40,200
"7113",13,130,-178,200,1,13.5768567254,40,200
"7114",14,140,-178,200,1,14.8631254895,40,200
"7115",15,150,-178,200,1,14.9244759157,40,200
"7116",16,160,-178,200,1,16.5738202438,40,200
"7117",17,170,-178,200,1,13.5695393372,40,200
"7118",18,180,-178,200,1,13.5720683507,40,200
"7119",19,190,-178,200,1,13.6623527749,40,200
"7120",20,200,-178,200,1,12.7385192255,40,200
"7121",1,10,179,90,1,17.8488842048,40,70
"7122",2,20,179,90,1,24.9863771381,40,70
"7123",3,30,179,90,1,22.1309106445,40,70
"7124",4,40,179,90,1,11.3698904207,40,70
"7125",5,50,179,90,1,11.9878720093,40,70
"7126",6,60,179,90,1,15.852386937,40,70
"7127",7,70,179,90,0.56,8.06521579197,40,70
"7128",8,80,179,90,0,0,20,70
"7129",9,90,179,90,0.38,3.96194096615,20,70
"7130",10,100,179,90,0.108910891089,1.50431130149,20,70
"7131",11,110,179,90,0,0,20,70
"7132",12,120,179,90,0,0,20,70
"7133",13,130,179,90,0,0,20,70
"7134",14,140,179,90,0,0,20,70
"7135",15,150,179,90,0,0,20,70
"7136",16,160,179,90,0,0,20,70
"7137",17,170,179,90,0,0,20,70
"7138",18,180,179,90,0,0,20,70
"7139",19,190,179,90,0,0,20,70
"7140",20,200,179,90,0,0,20,70
"7141",1,10,-179,200,1,9.35140274982,40,200
"7142",2,20,-179,200,1,15.2804821239,40,200
"7143",3,30,-179,200,1,15.1375196052,40,200
"7144",4,40,-179,200,1,15.6159048553,40,200
"7145",5,50,-179,200,1,18.2551872253,40,200
"7146",6,60,-179,200,1,15.7323338672,40,200
"7147",7,70,-179,200,1,12.6690779114,40,200
"7148",8,80,-179,200,1,11.4756666565,40,200
"7149",9,90,-179,200,1,11.4356159973,40,200
"7150",10,100,-179,200,1,13.0483412034,40,200
"7151",11,110,-179,200,1,12.4966332464,40,200
"7152",12,120,-179,200,1,13.7264818904,40,200
"7153",13,130,-179,200,1,15.8353591919,40,200
"7154",14,140,-179,200,1,9.70911076093,40,200
"7155",15,150,-179,200,1,10.7349927498,40,200
"7156",16,160,-179,200,1,14.3861081022,40,200
"7157",17,170,-179,200,1,16.4796014651,40,200
"7158",18,180,-179,200,0.792079207921,13.141973877,40,200
"7159",19,190,-179,200,0.888888888889,12.0346820138,40,200
"7160",20,200,-179,200,1,10.1682745361,40,200
"7161",1,10,180,170,0.928571428571,6.77399956001,40,190
"7162",2,20,180,170,0,0,40,190
"7163",3,30,180,170,0.737373737374,15.3605014331,40,190
"7164",4,40,180,170,1,9.83542724609,40,190
"7165",5,50,180,170,1,10.7193013,40,190
"7166",6,60,180,170,1,6.83789276123,40,190
"7167",7,70,180,170,1,13.491607666,40,190
"7168",8,80,180,170,1,16.8434242249,40,190
"7169",9,90,180,170,1,14.2625201356,40,190
"7170",10,100,180,170,1,16.0832813918,40,190
"7171",11,110,180,170,1,17.6519949341,40,190
"7172",12,120,180,170,1,17.3693130493,40,190
"7173",13,130,180,170,1,17.3924665833,40,190
"7174",14,140,180,170,1,12.3473643494,40,190
"7175",15,150,180,170,1,12.7629170227,40,190
"7176",16,160,180,170,1,11.2136714172,40,190
"7177",17,170,180,170,1,11.2561174147,40,190
"7178",18,180,180,170,0.808080808081,7.02658596039,40,190
"7179",19,190,180,170,0,0,40,190
"7180",20,200,180,170,0,0,20,190
"7181",1,10,-180,130,1,11.8019081342,40,30
"7182",2,20,-180,130,1,14.2426248169,40,30
"7183",3,30,-180,130,1,13.4368527222,40,30
"7184",4,40,-180,130,1,16.3409321096,20,30
"7185",5,50,-180,130,1,17.3200070128,20,30
"7186",6,60,-180,130,1,19.4279068592,20,30
"7187",7,70,-180,130,1,11.5535261366,20,30
"7188",8,80,-180,130,1,13.0953973389,20,30
"7189",9,90,-180,130,0.93,6.32935636787,20,30
"7190",10,100,-180,130,0.108910891089,4.86980785023,20,30
"7191",11,110,-180,130,0.316326530612,11.1240160542,20,30
"7192",12,120,-180,130,0.50495049505,9.9950875675,20,30
"7193",13,130,-180,130,0.346534653465,4.7876146589,20,30
"7194",14,140,-180,130,0.0808080808081,1.64013290405,20,30
"7195",15,150,-180,130,0,0,20,30
"7196",16,160,-180,130,0,0,20,30
"7197",17,170,-180,130,0,0,20,30
"7198",18,180,-180,130,0,0,20,30
"7199",19,190,-180,130,0,0,20,30
"7200",20,200,-180,130,0,0,20,30
"7201",1,10,181,0,0.13,9.01747013972,40,140
"7202",2,20,181,0,0.158415841584,3.20464515686,40,140
"7203",3,30,181,0,1,15.7881087486,40,140
"7204",4,40,181,0,1,15.2060015129,40,140
"7205",5,50,181,0,1,11.6239015198,40,140
"7206",6,60,181,0,1,10.1989659119,40,140
"7207",7,70,181,0,1,12.361290741,40,140
"7208",8,80,181,0,1,15.2394990827,40,140
"7209",9,90,181,0,0.544554455446,10.9769323176,40,140
"7210",10,100,181,0,0,0,40,140
"7211",11,110,181,0,0,0,40,140
"7212",12,120,181,0,0.12,0.743582407633,40,140
"7213",13,130,181,0,1,5.87055476025,40,140
"7214",14,140,181,0,0.5,2.17621124268,40,140
"7215",15,150,181,0,0,0,10,140
"7216",16,160,181,0,0.0891089108911,2.47716267904,10,140
"7217",17,170,181,0,0.89898989899,3.49034238665,10,140
"7218",18,180,181,0,0.752475247525,3.00070531745,10,140
"7219",19,190,181,0,0.02,1.60341644287,10,140
"7220",20,200,181,0,0.0990099009901,2.29189453125,10,140
"7221",1,10,-181,40,0.39,10.4086225461,40,20
"7222",2,20,-181,40,0.83,7.74595311176,40,20
"7223",3,30,-181,40,0.98,14.0558415627,20,20
"7224",4,40,-181,40,1,15.9075825002,20,20
"7225",5,50,-181,40,0.262626262626,4.7732802171,20,20
"7226",6,60,-181,40,0,0,20,20
"7227",7,70,-181,40,0,0,20,20
"7228",8,80,-181,40,0,0,20,20
"7229",9,90,-181,40,0,0,20,20
"7230",10,100,-181,40,0.158415841584,5.71121406555,20,20
"7231",11,110,-181,40,0.272727272727,6.80826201262,20,20
"7232",12,120,-181,40,0,0,20,20
"7233",13,130,-181,40,0,0,20,20
"7234",14,140,-181,40,0,0,20,20
"7235",15,150,-181,40,0,0,20,20
"7236",16,160,-181,40,0,0,20,20
"7237",17,170,-181,40,0.019801980198,0.195175170898,20,20
"7238",18,180,-181,40,0.04,0.166622161865,20,20
"7239",19,190,-181,40,0.17,5.24613414091,20,20
"7240",20,200,-181,40,0,0,20,20
"7241",1,10,182,70,1,24.6172096803,40,60
"7242",2,20,182,70,1,25.2564597555,40,60
"7243",3,30,182,70,1,21.0202859617,40,60
"7244",4,40,182,70,1,19.3234743391,40,60
"7245",5,50,182,70,1,14.8412196093,40,60
"7246",6,60,182,70,0.686868686869,5.42723487405,40,60
"7247",7,70,182,70,0.821782178218,7.47448326019,20,60
"7248",8,80,182,70,0.23,5.32713516899,20,60
"7249",9,90,182,70,0,0,20,60
"7250",10,100,182,70,0,0,20,60
"7251",11,110,182,70,0,0,20,60
"7252",12,120,182,70,0,0,20,60
"7253",13,130,182,70,0,0,20,60
"7254",14,140,182,70,0,0,20,60
"7255",15,150,182,70,0,0,20,60
"7256",16,160,182,70,0.5,1.15666503906,20,60
"7257",17,170,182,70,0.471428571429,2.61233844179,20,60
"7258",18,180,182,70,0,0,20,60
"7259",19,190,182,70,0,0,20,60
"7260",20,200,182,70,0,0,20,60
"7261",1,10,-182,60,1,16.2921532041,40,50
"7262",2,20,-182,60,1,9.8661622028,40,50
"7263",3,30,-182,60,1,8.05654586792,40,50
"7264",4,40,-182,60,1,9.61340664401,40,50
"7265",5,50,-182,60,0.816326530612,7.73028793335,40,50
"7266",6,60,-182,60,0.673267326733,7.2775739782,10,50
"7267",7,70,-182,60,0,0,10,50
"7268",8,80,-182,60,0,0,10,50
"7269",9,90,-182,60,0,0,10,50
"7270",10,100,-182,60,0,0,10,50
"7271",11,110,-182,60,0,0,10,50
"7272",12,120,-182,60,0,0,10,50
"7273",13,130,-182,60,0,0,10,50
"7274",14,140,-182,60,0,0,10,50
"7275",15,150,-182,60,0,0,10,50
"7276",16,160,-182,60,0,0,10,50
"7277",17,170,-182,60,0,0,10,50
"7278",18,180,-182,60,0,0,10,50
"7279",19,190,-182,60,0,0,10,50
"7280",20,200,-182,60,0,0,10,50
"7281",1,10,183,60,0.8,4.66793117523,40,100
"7282",2,20,183,60,0.41,7.34844933487,40,100
"7283",3,30,183,60,0.277227722772,5.9602230617,40,100
"7284",4,40,183,60,0.81,11.2888500072,40,100
"7285",5,50,183,60,1,15.4743150768,40,100
"7286",6,60,183,60,1,16.7219786691,40,100
"7287",7,70,183,60,0.89898989899,9.20368597481,40,100
"7288",8,80,183,60,0,0,40,100
"7289",9,90,183,60,0,0,40,100
"7290",10,100,183,60,0,0,40,100
"7291",11,110,183,60,0.138613861386,2.01584843227,20,100
"7292",12,120,183,60,0,0,20,100
"7293",13,130,183,60,0,0,20,100
"7294",14,140,183,60,0,0,20,100
"7295",15,150,183,60,0,0,20,100
"7296",16,160,183,60,0,0,20,100
"7297",17,170,183,60,0,0,20,100
"7298",18,180,183,60,0,0,20,100
"7299",19,190,183,60,0,0,20,100
"7300",20,200,183,60,0,0,20,100
"7301",1,10,-183,90,1,11.0558482361,40,90
"7302",2,20,-183,90,1,23.9377137787,40,90
"7303",3,30,-183,90,1,22.858518846,40,90
"7304",4,40,-183,90,1,20.6542588806,40,90
"7305",5,50,-183,90,1,20.7979844666,40,90
"7306",6,60,-183,90,1,23.6744529874,40,90
"7307",7,70,-183,90,1,19.0932086182,40,90
"7308",8,80,-183,90,1,10.1719576132,40,90
"7309",9,90,-183,90,1,6.67915588379,40,90
"7310",10,100,-183,90,0.272727272727,3.19333902995,10,90
"7311",11,110,-183,90,0.282828282828,3.77166639056,10,90
"7312",12,120,-183,90,0.633663366337,3.93029928207,10,90
"7313",13,130,-183,90,0.707070707071,5.64938855852,10,90
"7314",14,140,-183,90,0.851485148515,7.72260958649,10,90
"7315",15,150,-183,90,1,6.00830561572,10,90
"7316",16,160,-183,90,0.43,4.19485899459,10,90
"7317",17,170,-183,90,0.21,3.10040573847,10,90
"7318",18,180,-183,90,0.928571428571,9.88082215026,10,90
"7319",19,190,-183,90,1,12.0449736023,10,90
"7320",20,200,-183,90,1,15.9079780579,10,90
"7321",1,10,184,0,0.2,7.17730789185,40,90
"7322",2,20,184,0,0.23,12.5138410485,40,90
"7323",3,30,184,0,1,16.9924592877,40,90
"7324",4,40,184,0,1,16.3801339722,40,90
"7325",5,50,184,0,1,16.1282737732,40,90
"7326",6,60,184,0,1,15.06272995,40,90
"7327",7,70,184,0,1,14.3867190552,40,90
"7328",8,80,184,0,1,19.1487030029,40,90
"7329",9,90,184,0,1,21.8208518453,40,90
"7330",10,100,184,0,1,20.129937439,20,90
"7331",11,110,184,0,1,15.0906822205,20,90
"7332",12,120,184,0,1,9.89070617676,20,90
"7333",13,130,184,0,1,13.5218733215,20,90
"7334",14,140,184,0,1,13.3093411255,20,90
"7335",15,150,184,0,1,14.121199945,20,90
"7336",16,160,184,0,1,11.0549047489,20,90
"7337",17,170,184,0,1,9.044258503,20,90
"7338",18,180,184,0,0.81,4.74311112769,20,90
"7339",19,190,184,0,0.14,2.34595707485,20,90
"7340",20,200,184,0,0.272727272727,3.00513656051,20,90
"7341",1,10,-184,190,1,22.4292269897,40,50
"7342",2,20,-184,190,1,24.7341934204,40,50
"7343",3,30,-184,190,1,25.3981744385,40,50
"7344",4,40,-184,190,1,24.98907547,40,50
"7345",5,50,-184,190,1,24.3925326538,40,50
"7346",6,60,-184,190,1,21.1344935351,10,50
"7347",7,70,-184,190,1,8.5413076998,10,50
"7348",8,80,-184,190,0.25,2.05495056152,10,50
"7349",9,90,-184,190,0.34,3.05633814195,10,50
"7350",10,100,-184,190,0.191919191919,1.99080617804,10,50
"7351",11,110,-184,190,0.95,5.64865931461,10,50
"7352",12,120,-184,190,0.505050505051,4.99881134033,40,50
"7353",13,130,-184,190,0.613861386139,4.43050753686,40,50
"7354",14,140,-184,190,0.94,8.55843986349,40,50
"7355",15,150,-184,190,1,8.07180308332,40,50
"7356",16,160,-184,190,1,8.56871429443,40,50
"7357",17,170,-184,190,1,12.8598674011,40,50
"7358",18,180,-184,190,1,11.6396431498,40,50
"7359",19,190,-184,190,1,12.9272531128,40,50
"7360",20,200,-184,190,0.64,6.37863636017,40,50
"7361",1,10,185,90,1,17.4998010254,40,70
"7362",2,20,185,90,1,17.1433992004,40,70
"7363",3,30,185,90,1,17.9328282166,40,70
"7364",4,40,185,90,1,18.8776753235,40,70
"7365",5,50,185,90,0.69696969697,12.4107338726,40,70
"7366",6,60,185,90,0.0792079207921,0.101322174072,40,70
"7367",7,70,185,90,0.96,7.13381703695,40,70
"7368",8,80,185,90,0.534653465347,4.76918058042,20,70
"7369",9,90,185,90,0.838383838384,6.80433434176,20,70
"7370",10,100,185,90,0.25,4.39243347168,20,70
"7371",11,110,185,90,0,0,20,70
"7372",12,120,185,90,0,0,20,70
"7373",13,130,185,90,0,0,20,70
"7374",14,140,185,90,0,0,20,70
"7375",15,150,185,90,0,0,20,70
"7376",16,160,185,90,0,0,20,70
"7377",17,170,185,90,0,0,20,70
"7378",18,180,185,90,0,0,20,70
"7379",19,190,185,90,0,0,20,70
"7380",20,200,185,90,0,0,20,70
"7381",1,10,-185,100,1,17.7163127552,40,190
"7382",2,20,-185,100,1,16.5082878113,40,190
"7383",3,30,-185,100,1,19.2363485718,40,190
"7384",4,40,-185,100,1,14.7685418701,40,190
"7385",5,50,-185,100,1,17.4599474916,40,190
"7386",6,60,-185,100,1,17.567384491,40,190
"7387",7,70,-185,100,1,13.4525338352,40,190
"7388",8,80,-185,100,1,9.92311218262,40,190
"7389",9,90,-185,100,0.969696969697,5.4388551712,40,190
"7390",10,100,-185,100,0.94,7.30421934737,40,190
"7391",11,110,-185,100,0.0505050505051,1.33528442383,40,190
"7392",12,120,-185,100,0.0408163265306,0.713283538818,40,190
"7393",13,130,-185,100,0,0,40,190
"7394",14,140,-185,100,0.935483870968,6.04169543036,40,190
"7395",15,150,-185,100,0.642857142857,4.25100611127,40,190
"7396",16,160,-185,100,0.0707070707071,1.25156511579,40,190
"7397",17,170,-185,100,0.09,1.93715413411,40,190
"7398",18,180,-185,100,0.762376237624,4.9113175033,40,190
"7399",19,190,-185,100,0.35,2.42401776995,40,190
"7400",20,200,-185,100,0,0,10,190
"7401",1,10,186,200,0.93,4.10427790816,40,100
"7402",2,20,186,200,1,15.5374240686,40,100
"7403",3,30,186,200,1,19.1245213318,40,100
"7404",4,40,186,200,1,18.2975921631,40,100
"7405",5,50,186,200,1,15.0274581909,40,100
"7406",6,60,186,200,1,14.2555175781,40,100
"7407",7,70,186,200,1,12.5979695946,40,100
"7408",8,80,186,200,1,13.5597734451,40,100
"7409",9,90,186,200,1,12.871695477,40,100
"7410",10,100,186,200,1,13.3488623047,40,100
"7411",11,110,186,200,1,17.5067175293,10,100
"7412",12,120,186,200,1,12.1625548083,10,100
"7413",13,130,186,200,1,22.5085622152,10,100
"7414",14,140,186,200,1,22.473583623,10,100
"7415",15,150,186,200,1,18.8852110291,10,100
"7416",16,160,186,200,1,21.9379025269,40,100
"7417",17,170,186,200,1,20.2946943665,40,100
"7418",18,180,186,200,1,24.0494313049,40,100
"7419",19,190,186,200,1,25.3152130127,40,100
"7420",20,200,186,200,1,23.3909216309,40,100
"7421",1,10,-186,180,0.64,4.29392766953,40,130
"7422",2,20,-186,180,1,19.6262599182,40,130
"7423",3,30,-186,180,1,18.8680183411,40,130
"7424",4,40,-186,180,1,19.3607910156,40,130
"7425",5,50,-186,180,0.99,17.1023248229,40,130
"7426",6,60,-186,180,0.39,10.8526716966,40,130
"7427",7,70,-186,180,0.030303030303,0.903996785482,40,130
"7428",8,80,-186,180,1,16.5104716492,40,130
"7429",9,90,-186,180,1,17.3665679932,40,130
"7430",10,100,-186,180,1,12.392414467,40,130
"7431",11,110,-186,180,1,14.7142727661,40,130
"7432",12,120,-186,180,1,8.0632304182,40,130
"7433",13,130,-186,180,1,9.26679290771,40,130
"7434",14,140,-186,180,0.56,13.9557298933,10,130
"7435",15,150,-186,180,0.87,14.7467298837,10,130
"7436",16,160,-186,180,1,18.9193229675,10,130
"7437",17,170,-186,180,0.95,8.63864296361,10,130
"7438",18,180,-186,180,0.32,2.55035877228,10,130
"7439",19,190,-186,180,0.14,2.52045985631,10,130
"7440",20,200,-186,180,0,0,10,130
"7441",1,10,187,70,1,21.9082478333,40,80
"7442",2,20,187,70,1,23.2958109638,40,80
"7443",3,30,187,70,1,22.5362489319,40,80
"7444",4,40,187,70,1,15.1445582226,40,80
"7445",5,50,187,70,1,12.1882467831,40,80
"7446",6,60,187,70,1,8.3237184797,40,80
"7447",7,70,187,70,0.534482758621,3.47821980138,40,80
"7448",8,80,187,70,0,0,40,80
"7449",9,90,187,70,0,0,10,80
"7450",10,100,187,70,0.030303030303,0.444895426432,10,80
"7451",11,110,187,70,0.13,2.49798231858,10,80
"7452",12,120,187,70,0.2,1.85704345703,10,80
"7453",13,130,187,70,0.970297029703,3.48652555505,10,80
"7454",14,140,187,70,1,6.12161963877,10,80
"7455",15,150,187,70,1,5.34603179932,10,80
"7456",16,160,187,70,0.808080808081,6.05228061676,10,80
"7457",17,170,187,70,1,8.48092604175,40,80
"7458",18,180,187,70,1,12.6615118729,40,80
"7459",19,190,187,70,1,21.9106595357,40,80
"7460",20,200,187,70,1,19.8160368347,40,80
"7461",1,10,-187,130,1,9.98695313104,40,90
"7462",2,20,-187,130,1,14.8230239868,40,90
"7463",3,30,-187,130,1,14.939335062,40,90
"7464",4,40,-187,130,0.969696969697,10.7418319384,40,90
"7465",5,50,-187,130,0.74,10.4436818716,40,90
"7466",6,60,-187,130,1,17.1943929653,40,90
"7467",7,70,-187,130,1,16.6037967795,40,90
"7468",8,80,-187,130,1,19.089732104,40,90
"7469",9,90,-187,130,1,23.3139378711,40,90
"7470",10,100,-187,130,1,25.6781660908,10,90
"7471",11,110,-187,130,1,14.2753578413,10,90
"7472",12,120,-187,130,0.89,8.20306036446,10,90
"7473",13,130,-187,130,0.326732673267,2.46358651826,10,90
"7474",14,140,-187,130,0.21,3.20406668527,10,90
"7475",15,150,-187,130,0,0,10,90
"7476",16,160,-187,130,0,0,10,90
"7477",17,170,-187,130,0,0,10,90
"7478",18,180,-187,130,0,0,10,90
"7479",19,190,-187,130,0,0,10,90
"7480",20,200,-187,130,0,0,10,90
"7481",1,10,188,190,1,25.3064424133,10,200
"7482",2,20,188,190,1,16.6906248791,40,200
"7483",3,30,188,190,1,15.5647103882,40,200
"7484",4,40,188,190,1,16.0258372498,40,200
"7485",5,50,188,190,1,15.7361242832,40,200
"7486",6,60,188,190,0.842105263158,11.277179718,40,200
"7487",7,70,188,190,0.979797979798,9.44187408133,40,200
"7488",8,80,188,190,1,14.1650794983,40,200
"7489",9,90,188,190,1,9.61876098633,40,200
"7490",10,100,188,190,1,10.8279966104,40,200
"7491",11,110,188,190,1,13.6949249268,40,200
"7492",12,120,188,190,1,18.2021871829,40,200
"7493",13,130,188,190,1,19.2827146896,40,200
"7494",14,140,188,190,1,15.0810920715,40,200
"7495",15,150,188,190,0.493975903614,7.28556228266,40,200
"7496",16,160,188,190,1,7.47131796444,40,200
"7497",17,170,188,190,0.828282828283,5.54020523443,40,200
"7498",18,180,188,190,0.0808080808081,4.31997680664,40,200
"7499",19,190,188,190,0.376237623762,8.00960982473,40,200
"7500",20,200,188,190,0.989898989899,9.71274021694,40,200
"7501",1,10,-188,20,1,19.2272906494,10,0
"7502",2,20,-188,20,0.91,14.3045359182,10,0
"7503",3,30,-188,20,0.020202020202,0.773460388184,10,0
"7504",4,40,-188,20,0.212121212121,5.09867931548,10,0
"7505",5,50,-188,20,0,0,10,0
"7506",6,60,-188,20,0,0,10,0
"7507",7,70,-188,20,0,0,10,0
"7508",8,80,-188,20,0,0,10,0
"7509",9,90,-188,20,0,0,10,0
"7510",10,100,-188,20,0,0,10,0
"7511",11,110,-188,20,0,0,10,0
"7512",12,120,-188,20,0,0,10,0
"7513",13,130,-188,20,0,0,10,0
"7514",14,140,-188,20,0,0,10,0
"7515",15,150,-188,20,0,0,10,0
"7516",16,160,-188,20,0.09,2.23871188694,10,0
"7517",17,170,-188,20,0.06,2.32851664225,10,0
"7518",18,180,-188,20,0,0,10,0
"7519",19,190,-188,20,0,0,10,0
"7520",20,200,-188,20,0,0,10,0
"7521",1,10,189,200,0.95,13.4816348427,40,200
"7522",2,20,189,200,0.97,16.6510049092,40,200
"7523",3,30,189,200,1,16.9138494873,40,200
"7524",4,40,189,200,1,9.52065582275,40,200
"7525",5,50,189,200,0.95,7.62830023515,40,200
"7526",6,60,189,200,1,5.5264604187,40,200
"7527",7,70,189,200,1,5.83529220581,40,200
"7528",8,80,189,200,1,9.10190856934,40,200
"7529",9,90,189,200,1,7.790114777,40,200
"7530",10,100,189,200,1,15.4166946411,40,200
"7531",11,110,189,200,1,10.0077068474,40,200
"7532",12,120,189,200,1,11.9364067078,40,200
"7533",13,130,189,200,1,11.9056890869,40,200
"7534",14,140,189,200,1,20.3548855472,40,200
"7535",15,150,189,200,1,18.9604288737,40,200
"7536",16,160,189,200,1,9.84177543022,40,200
"7537",17,170,189,200,1,14.9318331843,40,200
"7538",18,180,189,200,1,13.8471606445,40,200
"7539",19,190,189,200,1,17.313399371,40,200
"7540",20,200,189,200,1,19.1584680276,40,200
"7541",1,10,-189,40,1,23.3182762146,10,0
"7542",2,20,-189,40,0.91,11.4320241069,10,0
"7543",3,30,-189,40,0.14,2.62191336496,10,0
"7544",4,40,-189,40,0.34,13.9703337725,10,0
"7545",5,50,-189,40,0.0707070707071,7.29898725237,10,0
"7546",6,60,-189,40,0,0,10,0
"7547",7,70,-189,40,0,0,10,0
"7548",8,80,-189,40,0,0,10,0
"7549",9,90,-189,40,0,0,10,0
"7550",10,100,-189,40,0,0,10,0
"7551",11,110,-189,40,0,0,10,0
"7552",12,120,-189,40,0,0,10,0
"7553",13,130,-189,40,0,0,10,0
"7554",14,140,-189,40,0,0,10,0
"7555",15,150,-189,40,0,0,10,0
"7556",16,160,-189,40,0,0,10,0
"7557",17,170,-189,40,0,0,10,0
"7558",18,180,-189,40,0,0,10,0
"7559",19,190,-189,40,0,0,10,0
"7560",20,200,-189,40,0,0,10,0
"7561",1,10,190,200,0.181818181818,17.0318908691,10,200
"7562",2,20,190,200,0.842105263158,7.59448766708,40,200
"7563",3,30,190,200,1,10.2477503967,40,200
"7564",4,40,190,200,1,12.5789731729,40,200
"7565",5,50,190,200,1,10.8881897879,40,200
"7566",6,60,190,200,1,18.7938570835,40,200
"7567",7,70,190,200,1,19.1952087402,40,200
"7568",8,80,190,200,1,23.7910761732,40,200
"7569",9,90,190,200,1,24.7905572448,40,200
"7570",10,100,190,200,1,23.2931230164,40,200
"7571",11,110,190,200,1,27.0905439758,40,200
"7572",12,120,190,200,1,19.0501204387,40,200
"7573",13,130,190,200,1,18.0888490295,40,200
"7574",14,140,190,200,1,16.3797724915,40,200
"7575",15,150,190,200,1,17.0252342224,40,200
"7576",16,160,190,200,1,18.5741413772,40,200
"7577",17,170,190,200,1,19.2791854858,40,200
"7578",18,180,190,200,1,23.8356685446,40,200
"7579",19,190,190,200,1,9.50060234448,40,200
"7580",20,200,190,200,0.91,12.1332944094,40,200
"7581",1,10,-190,20,1,19.9544227354,10,0
"7582",2,20,-190,20,0.990099009901,13.3333477783,10,0
"7583",3,30,-190,20,0.05,0.717263793945,10,0
"7584",4,40,-190,20,0,0,10,0
"7585",5,50,-190,20,0,0,10,0
"7586",6,60,-190,20,0,0,10,0
"7587",7,70,-190,20,0,0,10,0
"7588",8,80,-190,20,0,0,10,0
"7589",9,90,-190,20,0,0,10,0
"7590",10,100,-190,20,0,0,10,0
"7591",11,110,-190,20,0.03,0.301300048828,10,0
"7592",12,120,-190,20,0.333333333333,3.18016884544,10,0
"7593",13,130,-190,20,0,0,10,0
"7594",14,140,-190,20,0.25,2.20590942383,10,0
"7595",15,150,-190,20,0.02,3.69570922852,10,0
"7596",16,160,-190,20,0,0,10,0
"7597",17,170,-190,20,0,0,10,0
"7598",18,180,-190,20,0,0,10,0
"7599",19,190,-190,20,0,0,10,0
"7600",20,200,-190,20,0,0,10,0
"7601",1,10,191,100,1,13.3823580933,40,70
"7602",2,20,191,100,1,11.2893691866,40,70
"7603",3,30,191,100,1,12.7980293274,40,70
"7604",4,40,191,100,1,13.6809151389,40,70
"7605",5,50,191,100,1,8.87776758175,40,70
"7606",6,60,191,100,1,11.4100196915,40,70
"7607",7,70,191,100,1,10.1910966492,40,70
"7608",8,80,191,100,1,10.346422101,20,70
"7609",9,90,191,100,0.373737373737,5.19106801351,20,70
"7610",10,100,191,100,0.524752475248,2.31368204753,20,70
"7611",11,110,191,100,0,0,20,70
"7612",12,120,191,100,0,0,20,70
"7613",13,130,191,100,0,0,20,70
"7614",14,140,191,100,0,0,20,70
"7615",15,150,191,100,0,0,20,70
"7616",16,160,191,100,0,0,20,70
"7617",17,170,191,100,0,0,20,70
"7618",18,180,191,100,0,0,20,70
"7619",19,190,191,100,0,0,20,70
"7620",20,200,191,100,0,0,20,70
"7621",1,10,-191,30,1,17.844781189,10,0
"7622",2,20,-191,30,1,14.7270385742,10,0
"7623",3,30,-191,30,0.757575757576,8.06244547526,10,0
"7624",4,40,-191,30,0,0,10,0
"7625",5,50,-191,30,0,0,10,0
"7626",6,60,-191,30,0,0,10,0
"7627",7,70,-191,30,0,0,10,0
"7628",8,80,-191,30,0,0,10,0
"7629",9,90,-191,30,0,0,10,0
"7630",10,100,-191,30,0,0,10,0
"7631",11,110,-191,30,0,0,10,0
"7632",12,120,-191,30,0,0,10,0
