"","FID","Id","Distance","TransectID","FRBWidth","Cover","Height","LU","Next.LU","Next.LU.Alt"
"21094",21093,15,150,-514,60,0,0,20,20,NA
"21095",21094,16,160,-514,60,0,0,20,20,NA
"21096",21095,17,170,-514,60,0,0,20,20,NA
"21097",21096,18,180,-514,60,0,0,20,20,NA
"21098",21097,19,190,-514,60,0,0,20,20,NA
"21099",21098,20,200,-514,60,0,0,20,20,NA
"21101",21100,1,10,515,200,0.782178217822,13.5110104718,40,NA,NA
"21102",21101,2,20,515,200,0.44,3.46928579157,40,NA,NA
"21103",21102,3,30,515,200,1,15.4383842391,40,NA,NA
"21104",21103,4,40,515,200,1,22.6014753285,40,NA,NA
"21105",21104,5,50,515,200,1,20.2332984161,40,NA,NA
"21106",21105,6,60,515,200,1,24.4835198212,40,NA,NA
"21107",21106,7,70,515,200,1,24.0887268066,40,NA,NA
"21108",21107,8,80,515,200,1,25.0232688904,40,NA,NA
"21109",21108,9,90,515,200,1,19.6245358276,40,NA,NA
"21110",21109,10,100,515,200,1,22.0941459656,40,NA,NA
"21111",21110,11,110,515,200,1,21.7261466595,40,NA,NA
"21112",21111,12,120,515,200,1,23.408757019,40,NA,NA
"21113",21112,13,130,515,200,1,22.3313633728,40,NA,NA
"21114",21113,14,140,515,200,1,20.1262164307,40,NA,NA
"21115",21114,15,150,515,200,1,18.2300120544,40,NA,NA
"21116",21115,16,160,515,200,1,16.7079197693,40,NA,NA
"21117",21116,17,170,515,200,1,14.8380932617,40,NA,NA
"21118",21117,18,180,515,200,1,16.5912380981,40,NA,NA
"21119",21118,19,190,515,200,1,17.1172941589,40,NA,NA
"21120",21119,20,200,515,200,1,18.7683396912,40,NA,NA
"21121",21120,1,10,-515,60,1,25.1889477539,40,20,NA
"21122",21121,2,20,-515,60,1,16.3952996282,40,20,NA
"21123",21122,3,30,-515,60,1,16.3283422451,40,20,NA
"21124",21123,4,40,-515,60,1,20.42673172,40,20,NA
"21125",21124,5,50,-515,60,1,19.8805708177,20,20,NA
"21126",21125,6,60,-515,60,0.46,5.28481193211,20,20,NA
"21127",21126,7,70,-515,60,0,0,20,20,NA
"21128",21127,8,80,-515,60,0,0,20,20,NA
"21129",21128,9,90,-515,60,0,0,20,20,NA
"21130",21129,10,100,-515,60,0,0,20,20,NA
"21131",21130,11,110,-515,60,0,0,20,20,NA
"21132",21131,12,120,-515,60,0,0,20,20,NA
"21133",21132,13,130,-515,60,0,0,20,20,NA
"21134",21133,14,140,-515,60,0,0,20,20,NA
"21135",21134,15,150,-515,60,0,0,20,20,NA
"21136",21135,16,160,-515,60,0,0,20,20,NA
"21137",21136,17,170,-515,60,0,0,20,20,NA
"21138",21137,18,180,-515,60,0,0,20,20,NA
"21139",21138,19,190,-515,60,0,0,20,20,NA
"21140",21139,20,200,-515,60,0,0,20,20,NA
"21141",21140,1,10,516,200,1,32.6323166656,40,NA,NA
"21142",21141,2,20,516,200,1,27.8248361915,40,NA,NA
"21143",21142,3,30,516,200,1,25.39025962,40,NA,NA
"21144",21143,4,40,516,200,1,25.7469178017,40,NA,NA
"21145",21144,5,50,516,200,1,21.5950194255,40,NA,NA
"21146",21145,6,60,516,200,1,20.279888916,40,NA,NA
"21147",21146,7,70,516,200,1,24.603103714,40,NA,NA
"21148",21147,8,80,516,200,1,23.9007436579,40,NA,NA
"21149",21148,9,90,516,200,1,22.0171212589,40,NA,NA
"21150",21149,10,100,516,200,1,18.9890592194,40,NA,NA
"21151",21150,11,110,516,200,1,20.9427801638,40,NA,NA
"21152",21151,12,120,516,200,1,19.8833983015,40,NA,NA
"21153",21152,13,130,516,200,1,22.9672038269,10,NA,NA
"21154",21153,14,140,516,200,1,17.2095535278,10,NA,NA
"21155",21154,15,150,516,200,1,12.1696174622,10,NA,NA
"21156",21155,16,160,516,200,0.990099009901,14.3602908325,10,NA,NA
"21157",21156,17,170,516,200,1,8.41994961825,10,NA,NA
"21158",21157,18,180,516,200,1,5.39510292582,10,NA,NA
"21159",21158,19,190,516,200,1,8.12872634888,10,NA,NA
"21160",21159,20,200,516,200,1,16.7722021484,10,NA,NA
"21162",21161,1,10,-516,70,1,28.3384776306,40,20,NA
"21163",21162,2,20,-516,70,1,11.7829233551,40,20,NA
"21164",21163,3,30,-516,70,1,18.365967865,40,20,NA
"21165",21164,4,40,-516,70,1,21.2885463984,40,20,NA
"21166",21165,5,50,-516,70,1,22.6879442252,40,20,NA
"21167",21166,6,60,-516,70,1,23.306608239,40,20,NA
"21168",21167,7,70,-516,70,0.574257425743,12.594175273,20,20,NA
"21169",21168,8,80,-516,70,0,0,20,20,NA
"21170",21169,9,90,-516,70,0,0,20,20,NA
"21171",21170,10,100,-516,70,0,0,20,20,NA
"21172",21171,11,110,-516,70,0,0,20,20,NA
"21173",21172,12,120,-516,70,0,0,20,20,NA
"21174",21173,13,130,-516,70,0,0,20,20,NA
"21175",21174,14,140,-516,70,0,0,20,20,NA
"21176",21175,15,150,-516,70,0,0,20,20,NA
"21177",21176,16,160,-516,70,0,0,20,20,NA
"21178",21177,17,170,-516,70,0,0,20,20,NA
"21179",21178,18,180,-516,70,0,0,20,20,NA
"21180",21179,19,190,-516,70,0,0,20,20,NA
"21181",21180,20,200,-516,70,0,0,20,20,NA
"21183",21182,1,10,517,70,0.98,20.0839528454,10,10,NA
"21184",21183,2,20,517,70,1,27.6811710358,10,10,NA
"21185",21184,3,30,517,70,1,22.0626467896,10,10,NA
"21186",21185,4,40,517,70,1,16.3403235626,10,10,NA
"21187",21186,5,50,517,70,1,15.1099164581,10,10,NA
"21188",21187,6,60,517,70,1,8.88645751953,10,10,NA
"21189",21188,7,70,517,70,0.97,11.542647057,10,10,NA
"21190",21189,8,80,517,70,0.09,2.09711710612,10,10,NA
"21191",21190,9,90,517,70,0,0,10,10,NA
"21192",21191,10,100,517,70,0,0,10,10,NA
"21193",21192,11,110,517,70,0,0,10,10,NA
"21194",21193,12,120,517,70,0,0,10,10,NA
"21195",21194,13,130,517,70,0,0,10,10,NA
"21196",21195,14,140,517,70,0.623762376238,6.47894456651,10,10,NA
"21197",21196,15,150,517,70,1,11.3755686188,10,10,NA
"21198",21197,16,160,517,70,1,10.3428990173,10,10,NA
"21199",21198,17,170,517,70,1,12.5293321228,10,10,NA
"21200",21199,18,180,517,70,0.64,7.67500185966,10,10,NA
"21201",21200,19,190,517,70,0,0,10,10,NA
"21202",21201,20,200,517,70,0,0,10,10,NA
"21204",21203,1,10,-517,70,0.55,8.84068159624,10,20,NA
"21205",21204,2,20,-517,70,1,26.5881013489,40,20,NA
"21206",21205,3,30,-517,70,1,28.6172264099,40,20,NA
"21207",21206,4,40,-517,70,1,12.3176829529,40,20,NA
"21208",21207,5,50,-517,70,1,9.97773468018,40,20,NA
"21209",21208,6,60,-517,70,1,12.4943872833,40,20,NA
"21210",21209,7,70,-517,70,0.336633663366,6.11279812981,40,20,NA
"21211",21210,8,80,-517,70,0,0,20,20,NA
"21212",21211,9,90,-517,70,0,0,20,20,NA
"21213",21212,10,100,-517,70,0,0,20,20,NA
"21214",21213,11,110,-517,70,0,0,20,20,NA
"21215",21214,12,120,-517,70,0,0,20,20,NA
"21216",21215,13,130,-517,70,0,0,20,20,NA
"21217",21216,14,140,-517,70,0,0,20,20,NA
"21218",21217,15,150,-517,70,0,0,20,20,NA
"21219",21218,16,160,-517,70,0,0,20,20,NA
"21220",21219,17,170,-517,70,0,0,20,20,NA
"21221",21220,18,180,-517,70,0,0,20,20,NA
"21222",21221,19,190,-517,70,0,0,20,20,NA
"21223",21222,20,200,-517,70,0,0,20,20,NA
"21225",21224,1,10,518,80,0.326732673267,19.7902152322,10,40,NA
"21226",21225,2,20,518,80,1,12.8559776846,10,40,NA
"21227",21226,3,30,518,80,1,8.52538650513,10,40,NA
"21228",21227,4,40,518,80,1,14.9188725635,10,40,NA
"21229",21228,5,50,518,80,1,18.5942199254,10,40,NA
"21230",21229,6,60,518,80,0.828282828283,8.74818727447,10,40,NA
"21231",21230,7,70,518,80,0.7,6.8125050136,10,40,NA
"21232",21231,8,80,518,80,0.37,3.71376016978,10,40,NA
"21233",21232,9,90,518,80,0.03,1.40380605062,10,40,NA
"21234",21233,10,100,518,80,0.292929292929,2.79200218464,10,40,NA
"21235",21234,11,110,518,80,1,9.11466407776,10,40,NA
"21236",21235,12,120,518,80,1,14.5201371765,10,40,NA
"21237",21236,13,130,518,80,1,14.3602431488,10,40,NA
"21238",21237,14,140,518,80,1,10.3948731375,40,40,NA
"21239",21238,15,150,518,80,1,6.36691513062,40,40,NA
"21240",21239,16,160,518,80,1,16.0368228912,40,40,NA
"21241",21240,17,170,518,80,1,21.2539763641,40,40,NA
"21242",21241,18,180,518,80,1,20.679119299,40,40,NA
"21243",21242,19,190,518,80,1,20.6933153534,40,40,NA
"21244",21243,20,200,518,80,1,22.0237587738,40,40,NA
"21246",21245,1,10,-518,70,0.79,14.0379274586,10,20,NA
"21247",21246,2,20,-518,70,1,21.300292511,10,20,NA
"21248",21247,3,30,-518,70,1,19.1221973149,40,20,NA
"21249",21248,4,40,-518,70,1,11.0435585551,40,20,NA
"21250",21249,5,50,-518,70,1,10.800800705,40,20,NA
"21251",21250,6,60,-518,70,1,21.3485635314,40,20,NA
"21252",21251,7,70,-518,70,0.85,14.457857289,40,20,NA
"21253",21252,8,80,-518,70,0,0,40,20,NA
"21254",21253,9,90,-518,70,0,0,20,20,NA
"21255",21254,10,100,-518,70,0,0,20,20,NA
"21256",21255,11,110,-518,70,0,0,20,20,NA
"21257",21256,12,120,-518,70,0,0,20,20,NA
"21258",21257,13,130,-518,70,0,0,20,20,NA
"21259",21258,14,140,-518,70,0,0,20,20,NA
"21260",21259,15,150,-518,70,0,0,20,20,NA
"21261",21260,16,160,-518,70,0,0,20,20,NA
"21262",21261,17,170,-518,70,0,0,20,20,NA
"21263",21262,18,180,-518,70,0,0,20,20,NA
"21264",21263,19,190,-518,70,0,0,20,20,NA
"21265",21264,20,200,-518,70,0,0,20,20,NA
"21267",21266,1,10,519,70,0.93137254902,16.2817157946,10,20,NA
"21268",21267,2,20,519,70,1,23.00550981,10,20,NA
"21269",21268,3,30,519,70,1,16.4232573076,40,20,NA
"21270",21269,4,40,519,70,1,6.92900281849,40,20,NA
"21271",21270,5,50,519,70,1,6.64188269413,40,20,NA
"21272",21271,6,60,519,70,1,18.1734190837,40,20,NA
"21273",21272,7,70,519,70,0.92,14.0228049237,40,20,NA
"21274",21273,8,80,519,70,0.040404040404,0.751607894897,40,20,NA
"21275",21274,9,90,519,70,0,0,20,20,NA
"21276",21275,10,100,519,70,0,0,20,20,NA
"21277",21276,11,110,519,70,0,0,20,20,NA
"21278",21277,12,120,519,70,0,0,20,20,NA
"21279",21278,13,130,519,70,0.4,3.25099620819,20,20,NA
"21280",21279,14,140,519,70,0.0891089108911,2.05689578586,20,20,NA
"21281",21280,15,150,519,70,0.11,2.71605543657,20,20,NA
"21282",21281,16,160,519,70,0.28,2.27806091309,20,20,NA
"21283",21282,17,170,519,70,0.66,4.20653487697,20,20,NA
"21284",21283,18,180,519,70,0.29,2.87787338783,20,20,NA
"21285",21284,19,190,519,70,0.121212121212,1.58364105225,20,20,NA
"21286",21285,20,200,519,70,0,0,20,20,NA
"21288",21287,1,10,-519,130,0.554455445545,5.47187955039,10,40,NA
"21289",21288,2,20,-519,130,1,15.3430783797,10,40,NA
"21290",21289,3,30,-519,130,1,13.8785045123,10,40,NA
"21291",21290,4,40,-519,130,1,18.7869879779,40,40,NA
"21292",21291,5,50,-519,130,1,12.3839025214,40,40,NA
"21293",21292,6,60,-519,130,0.808080808081,4.59271812439,40,40,NA
"21294",21293,7,70,-519,130,1,9.21835072835,40,40,NA
"21295",21294,8,80,-519,130,1,9.54153450012,40,40,NA
"21296",21295,9,90,-519,130,1,13.3913967775,40,40,NA
"21297",21296,10,100,-519,130,1,13.4491630025,40,40,NA
"21298",21297,11,110,-519,130,1,9.19483792052,40,40,NA
"21299",21298,12,120,-519,130,1,15.6565061627,40,40,NA
"21300",21299,13,130,-519,130,0.43137254902,6.98159911416,40,40,NA
"21301",21300,14,140,-519,130,0,0,40,40,NA
"21302",21301,15,150,-519,130,0,0,40,40,NA
"21303",21302,16,160,-519,130,0.29,6.60146542253,40,40,NA
"21304",21303,17,170,-519,130,0.959595959596,12.1654582777,40,40,NA
"21305",21304,18,180,-519,130,1,16.9866981506,40,40,NA
"21306",21305,19,190,-519,130,0.183673469388,5.99563132392,40,40,NA
"21307",21306,20,200,-519,130,0.72,6.85173172421,40,40,NA
"21309",21308,1,10,520,70,0.98,7.98418473224,40,40,NA
"21310",21309,2,20,520,70,1,11.9717786407,40,40,NA
"21311",21310,3,30,520,70,1,13.9530386353,40,40,NA
"21312",21311,4,40,520,70,1,16.46590065,40,40,NA
"21313",21312,5,50,520,70,1,14.7895813751,40,40,NA
"21314",21313,6,60,520,70,1,14.5241529677,40,40,NA
"21315",21314,7,70,520,70,0.930693069307,8.39727750738,40,40,NA
"21316",21315,8,80,520,70,0.161616161616,4.99467325211,40,40,NA
"21317",21316,9,90,520,70,0.64,6.52530241013,40,40,NA
"21318",21317,10,100,520,70,0.980198019802,8.2093419547,40,40,NA
"21319",21318,11,110,520,70,0.030303030303,0.369293212891,40,40,NA
"21320",21319,12,120,520,70,0,0,40,40,NA
"21321",21320,13,130,520,70,0,0,40,40,NA
"21322",21321,14,140,520,70,0.22,5.51368852095,40,40,NA
"21323",21322,15,150,520,70,0.929292929293,12.1471388444,40,40,NA
"21324",21323,16,160,520,70,1,16.7222010546,40,40,NA
"21325",21324,17,170,520,70,0.838383838384,8.40014740358,40,40,NA
"21326",21325,18,180,520,70,0.39603960396,4.01993865967,40,40,NA
"21327",21326,19,190,520,70,0.474747474747,6.25762322608,40,40,NA
"21328",21327,20,200,520,70,1,13.8625244904,40,40,NA
"21329",21328,1,10,-520,70,1,17.4318063909,40,40,NA
"21330",21329,2,20,-520,70,1,25.2417072258,40,40,NA
"21331",21330,3,30,-520,70,1,18.2871621704,40,40,NA
"21332",21331,4,40,-520,70,1,7.18390136719,40,40,NA
"21333",21332,5,50,-520,70,1,14.5777840945,40,40,NA
"21334",21333,6,60,-520,70,1,19.9450887299,40,40,NA
"21335",21334,7,70,-520,70,0.56,11.4811353683,40,40,NA
"21336",21335,8,80,-520,70,0,0,40,40,NA
"21337",21336,9,90,-520,70,0,0,40,40,NA
"21338",21337,10,100,-520,70,0,0,40,40,NA
"21339",21338,11,110,-520,70,0.158415841584,1.80733728409,40,40,NA
"21340",21339,12,120,-520,70,0.79797979798,11.4639190481,40,40,NA
"21341",21340,13,130,-520,70,1,17.2594132996,40,40,NA
"21342",21341,14,140,-520,70,0.96,8.91438953082,40,40,NA
"21343",21342,15,150,-520,70,0.0808080808081,0.417043685913,20,40,NA
"21344",21343,16,160,-520,70,0,0,20,40,NA
"21345",21344,17,170,-520,70,0,0,20,40,NA
"21346",21345,18,180,-520,70,0,0,20,40,NA
"21347",21346,19,190,-520,70,0,0,20,40,NA
"21348",21347,20,200,-520,70,0,0,20,40,NA
"21349",21348,1,10,521,30,0.940594059406,8.18798771908,40,40,NA
"21350",21349,2,20,521,30,1,14.222053299,40,40,NA
"21351",21350,3,30,521,30,0.8,8.21005964279,40,40,NA
"21352",21351,4,40,521,30,0,0,40,40,NA
"21353",21352,5,50,521,30,0,0,40,40,NA
"21354",21353,6,60,521,30,0.00990099009901,0.0284881591797,40,40,NA
"21355",21354,7,70,521,30,0,0,40,40,NA
"21356",21355,8,80,521,30,1,11.4008827209,40,40,NA
"21357",21356,9,90,521,30,1,13.5638412476,40,40,NA
"21358",21357,10,100,521,30,1,10.9858856201,40,40,NA
"21359",21358,11,110,521,30,0.99,12.3172217475,40,40,NA
"21360",21359,12,120,521,30,0.93,10.2227099839,40,40,NA
"21361",21360,13,130,521,30,0.979797979798,7.75372243665,40,40,NA
"21362",21361,14,140,521,30,1,7.63863372803,40,40,NA
"21363",21362,15,150,521,30,1,8.5103729248,40,40,NA
"21364",21363,16,160,521,30,1,10.9731327332,40,40,NA
"21365",21364,17,170,521,30,1,17.4276304626,40,40,NA
"21366",21365,18,180,521,30,1,11.5823565674,10,40,NA
"21367",21366,19,190,521,30,0.98,10.7837695686,10,40,NA
"21368",21367,20,200,521,30,0.63,9.8111522614,10,40,NA
"21370",21369,1,10,-521,50,0.838383838384,11.593134409,40,20,NA
"21371",21370,2,20,-521,50,1,22.4468748474,40,20,NA
"21372",21371,3,30,-521,50,1,20.4312685394,20,20,NA
"21373",21372,4,40,-521,50,1,14.0628848606,20,20,NA
"21374",21373,5,50,-521,50,0.46,4.03732598346,20,20,NA
"21375",21374,6,60,-521,50,0,0,20,20,NA
"21376",21375,7,70,-521,50,0,0,20,20,NA
"21377",21376,8,80,-521,50,0,0,20,20,NA
"21378",21377,9,90,-521,50,0.282828282828,4.95168168204,20,20,NA
"21379",21378,10,100,-521,50,0.17,3.61977072323,20,20,NA
"21380",21379,11,110,-521,50,0,0,20,20,NA
"21381",21380,12,120,-521,50,0,0,20,20,NA
"21382",21381,13,130,-521,50,0,0,20,20,NA
"21383",21382,14,140,-521,50,0,0,20,20,NA
"21384",21383,15,150,-521,50,0,0,20,20,NA
"21385",21384,16,160,-521,50,0.435643564356,4.71687733043,20,20,NA
"21386",21385,17,170,-521,50,0.51,5.4587839164,20,20,NA
"21387",21386,18,180,-521,50,0,0,20,20,NA
"21388",21387,19,190,-521,50,0,0,20,20,NA
"21389",21388,20,200,-521,50,0,0,20,20,NA
"21391",21390,1,10,522,30,1,17.4224045563,40,40,NA
"21392",21391,2,20,522,30,1,17.7567893826,40,40,NA
"21393",21392,3,30,522,30,0.78,9.37220666347,40,40,NA
"21394",21393,4,40,522,30,0,0,40,40,NA
"21395",21394,5,50,522,30,0,0,40,40,NA
"21396",21395,6,60,522,30,0,0,40,40,NA
"21397",21396,7,70,522,30,0,0,40,40,NA
"21398",21397,8,80,522,30,0.469387755102,6.65628682012,40,40,NA
"21399",21398,9,90,522,30,1,13.4280051807,40,40,NA
"21400",21399,10,100,522,30,1,14.0591106804,40,40,NA
"21401",21400,11,110,522,30,1,8.37017310293,40,40,NA
"21402",21401,12,120,522,30,1,4.97314910889,40,40,NA
"21403",21402,13,130,522,30,1,9.52594629924,40,40,NA
"21404",21403,14,140,522,30,1,16.9790137155,40,40,NA
"21405",21404,15,150,522,30,1,13.84652274,10,40,NA
"21406",21405,16,160,522,30,1,17.0920515552,10,40,NA
"21407",21406,17,170,522,30,1,15.1069393547,10,40,NA
"21408",21407,18,180,522,30,1,15.150870597,10,40,NA
"21409",21408,19,190,522,30,1,19.0710037231,10,40,NA
"21410",21409,20,200,522,30,1,13.9807383713,10,40,NA
"21411",21410,1,10,-522,70,1,18.2264099121,40,20,NA
"21412",21411,2,20,-522,70,1,22.0897606576,40,20,NA
"21413",21412,3,30,-522,70,1,23.622856369,40,20,NA
"21414",21413,4,40,-522,70,1,24.1667373508,20,20,NA
"21415",21414,5,50,-522,70,1,18.012405777,20,20,NA
"21416",21415,6,60,-522,70,1,9.76540706134,20,20,NA
"21417",21416,7,70,-522,70,0.949494949495,4.62754318562,20,20,NA
"21418",21417,8,80,-522,70,0.224489795918,2.90254592896,20,20,NA
"21419",21418,9,90,-522,70,0.09,8.06674957275,20,20,NA
"21420",21419,10,100,-522,70,0.88,8.2683466131,20,20,NA
"21421",21420,11,110,-522,70,1,13.9967260268,20,20,NA
"21422",21421,12,120,-522,70,1,9.162108393,20,20,NA
"21423",21422,13,130,-522,70,1,9.30475799561,20,20,NA
"21424",21423,14,140,-522,70,1,8.72342378266,20,20,NA
"21425",21424,15,150,-522,70,1,8.09639480591,20,20,NA
"21426",21425,16,160,-522,70,0.795918367347,5.50311445579,20,20,NA
"21427",21426,17,170,-522,70,0.534653465347,3.32008050989,20,20,NA
"21428",21427,18,180,-522,70,0.960396039604,7.45288841012,20,20,NA
"21429",21428,19,190,-522,70,1,7.86954807999,20,20,NA
"21430",21429,20,200,-522,70,1,6.07207733154,20,20,NA
"21431",21430,1,10,523,0,0.15,2.41248626709,40,40,NA
"21432",21431,2,20,523,0,0.775510204082,6.61576732836,40,40,NA
"21433",21432,3,30,523,0,0.36,5.09213850233,40,40,NA
"21434",21433,4,40,523,0,0,0,40,40,NA
"21435",21434,5,50,523,0,0,0,40,40,NA
"21436",21435,6,60,523,0,0.03,0.36833190918,40,40,NA
"21437",21436,7,70,523,0,0.93137254902,11.3682080721,40,40,NA
"21438",21437,8,80,523,0,1,16.7884341924,40,40,NA
"21439",21438,9,90,523,0,1,17.6595614655,40,40,NA
"21440",21439,10,100,523,0,1,17.7844565255,40,40,NA
"21441",21440,11,110,523,0,1,17.7534184265,40,40,NA
"21442",21441,12,120,523,0,1,11.0334396362,40,40,NA
"21443",21442,13,130,523,0,1,14.2850410537,40,40,NA
"21444",21443,14,140,523,0,1,11.4384577942,40,40,NA
"21445",21444,15,150,523,0,1,10.9515289458,10,40,NA
"21446",21445,16,160,523,0,0.808080808081,4.86966619492,10,40,NA
"21447",21446,17,170,523,0,0.515151515152,2.59876400817,10,40,NA
"21448",21447,18,180,523,0,0.91,8.70075770787,10,40,NA
"21449",21448,19,190,523,0,0.804347826087,9.78670481089,10,40,NA
"21450",21449,20,200,523,0,1,18.7532493591,10,40,NA
"21452",21451,1,10,-523,180,0.686868686869,6.89679280449,40,20,NA
"21453",21452,2,20,-523,180,1,11.1753321075,40,20,NA
"21454",21453,3,30,-523,180,1,15.0617495999,40,20,NA
"21455",21454,4,40,-523,180,1,11.2652510849,20,20,NA
"21456",21455,5,50,-523,180,1,12.9791743999,20,20,NA
"21457",21456,6,60,-523,180,1,14.7884581757,20,20,NA
"21458",21457,7,70,-523,180,1,13.9002204428,20,20,NA
"21459",21458,8,80,-523,180,1,15.1927758026,20,20,NA
"21460",21459,9,90,-523,180,1,13.4277944183,20,20,NA
"21461",21460,10,100,-523,180,1,8.58572851443,20,20,NA
"21462",21461,11,110,-523,180,0.98,7.397017187,20,20,NA
"21463",21462,12,120,-523,180,0.534653465347,4.81640794542,20,20,NA
"21464",21463,13,130,-523,180,0.979591836735,8.70864534378,20,20,NA
"21465",21464,14,140,-523,180,1,14.4917671204,20,20,NA
"21466",21465,15,150,-523,180,1,9.37944676925,20,20,NA
"21467",21466,16,160,-523,180,0.871287128713,7.49064350128,20,20,NA
"21468",21467,17,170,-523,180,0.55,5.10753048983,20,20,NA
"21469",21468,18,180,-523,180,0.683168316832,3.36735976952,20,20,NA
"21470",21469,19,190,-523,180,0,0,20,20,NA
"21471",21470,20,200,-523,180,0.108910891089,1.73632604426,20,20,NA
"21473",21472,1,10,524,200,0.594059405941,4.66313438416,40,NA,NA
"21474",21473,2,20,524,200,1,15.8863221726,40,NA,NA
"21475",21474,3,30,524,200,0.990099009901,12.5558894348,40,NA,NA
"21476",21475,4,40,524,200,0.979591836735,7.58240159353,40,NA,NA
"21477",21476,5,50,524,200,1,9.27893920898,40,NA,NA
"21478",21477,6,60,524,200,0.627450980392,4.31104373932,40,NA,NA
"21479",21478,7,70,524,200,0.97,13.8222200846,40,NA,NA
"21480",21479,8,80,524,200,1,23.9664572144,40,NA,NA
"21481",21480,9,90,524,200,1,21.5379757724,40,NA,NA
"21482",21481,10,100,524,200,1,21.1809181213,40,NA,NA
"21483",21482,11,110,524,200,1,17.6921912484,40,NA,NA
"21484",21483,12,120,524,200,1,8.61353932595,40,NA,NA
"21485",21484,13,130,524,200,1,14.8034637914,40,NA,NA
"21486",21485,14,140,524,200,1,14.5553206635,10,NA,NA
"21487",21486,15,150,524,200,1,14.6855714417,10,NA,NA
"21488",21487,16,160,524,200,1,13.1678622437,10,NA,NA
"21489",21488,17,170,524,200,0.515151515152,4.3766673967,10,NA,NA
"21490",21489,18,180,524,200,1,5.33460938697,10,NA,NA
"21491",21490,19,190,524,200,1,8.51496267791,10,NA,NA
"21492",21491,20,200,524,200,0.785714285714,4.92810989974,10,NA,NA
"21494",21493,1,10,-524,30,0.717171717172,6.3885166007,20,20,NA
"21495",21494,2,20,-524,30,1,11.9868786382,20,20,NA
"21496",21495,3,30,-524,30,0.81,9.80744877568,20,20,NA
"21497",21496,4,40,-524,30,0,0,20,20,NA
"21498",21497,5,50,-524,30,0,0,20,20,NA
"21499",21498,6,60,-524,30,0,0,20,20,NA
"21500",21499,7,70,-524,30,0,0,20,20,NA
"21501",21500,8,80,-524,30,0,0,20,20,NA
"21502",21501,9,90,-524,30,0,0,20,20,NA
"21503",21502,10,100,-524,30,0,0,20,20,NA
"21504",21503,11,110,-524,30,0,0,20,20,NA
"21505",21504,12,120,-524,30,0,0,20,20,NA
"21506",21505,13,130,-524,30,0,0,20,20,NA
"21507",21506,14,140,-524,30,0,0,20,20,NA
"21508",21507,15,150,-524,30,0,0,20,20,NA
"21509",21508,16,160,-524,30,0,0,20,20,NA
"21510",21509,17,170,-524,30,0,0,20,20,NA
"21511",21510,18,180,-524,30,0,0,20,20,NA
"21512",21511,19,190,-524,30,0,0,20,20,NA
"21513",21512,20,200,-524,30,0,0,20,20,NA
"21515",21514,1,10,525,140,1,15.0713546603,40,10,NA
"21516",21515,2,20,525,140,1,19.5372450692,40,10,NA
"21517",21516,3,30,525,140,1,19.6900578667,40,10,NA
"21518",21517,4,40,525,140,1,9.9076904448,40,10,NA
"21519",21518,5,50,525,140,1,15.5538225758,40,10,NA
"21520",21519,6,60,525,140,1,21.0709106297,40,10,NA
"21521",21520,7,70,525,140,1,20.6644963634,40,10,NA
"21522",21521,8,80,525,140,1,24.2836707757,40,10,NA
"21523",21522,9,90,525,140,1,20.0028728563,40,10,NA
"21524",21523,10,100,525,140,1,20.7257381514,40,10,NA
"21525",21524,11,110,525,140,1,15.8549403784,40,10,NA
"21526",21525,12,120,525,140,1,16.880144781,40,10,NA
"21527",21526,13,130,525,140,1,15.9559780822,10,10,NA
"21528",21527,14,140,525,140,0.591836734694,6.61617963067,10,10,NA
"21529",21528,15,150,525,140,0,0,10,10,NA
"21530",21529,16,160,525,140,0,0,10,10,NA
"21531",21530,17,170,525,140,0,0,10,10,NA
"21532",21531,18,180,525,140,0,0,10,10,NA
"21533",21532,19,190,525,140,0.0714285714286,2.27852957589,10,10,NA
"21534",21533,20,200,525,140,0.450980392157,9.09431855575,10,10,NA
"21535",21534,1,10,-525,30,1,8.09882261315,20,20,NA
"21536",21535,2,20,-525,30,1,17.488153808,20,20,NA
"21537",21536,3,30,-525,30,0.836734693878,12.0444380597,20,20,NA
"21538",21537,4,40,-525,30,0.00980392156863,0.085334777832,20,20,NA
"21539",21538,5,50,-525,30,0,0,20,20,NA
"21540",21539,6,60,-525,30,0,0,20,20,NA
"21541",21540,7,70,-525,30,0,0,20,20,NA
"21542",21541,8,80,-525,30,0,0,20,20,NA
"21543",21542,9,90,-525,30,0,0,20,20,NA
"21544",21543,10,100,-525,30,0,0,20,20,NA
"21545",21544,11,110,-525,30,0,0,20,20,NA
"21546",21545,12,120,-525,30,0,0,20,20,NA
"21547",21546,13,130,-525,30,0,0,20,20,NA
"21548",21547,14,140,-525,30,0,0,20,20,NA
"21549",21548,15,150,-525,30,0,0,20,20,NA
"21550",21549,16,160,-525,30,0,0,20,20,NA
"21551",21550,17,170,-525,30,0,0,20,20,NA
"21552",21551,18,180,-525,30,0,0,20,20,NA
"21553",21552,19,190,-525,30,0,0,20,20,NA
"21554",21553,20,200,-525,30,0,0,20,20,NA
"21555",21554,1,10,526,150,1,10.6176638031,40,10,NA
"21556",21555,2,20,526,150,1,17.2000965881,40,10,NA
"21557",21556,3,30,526,150,1,19.1239187622,40,10,NA
"21558",21557,4,40,526,150,1,19.6423079681,40,10,NA
"21559",21558,5,50,526,150,1,14.6053340912,40,10,NA
